# Multilingual Google Product Taxonomy
# Generated from monolingual files with wikidata mappings
# Format: ID | hierarchy_depth | wikidata_uri | language_code:category_name | ...

1 | 1 | http://www.wikidata.org/entity/Q116957923 | cs-CZ:Chovatelství | da-DK:Dyr og tilbehør til kæledyr | de-CH:Tiere & Tierbedarf | de-DE:Tiere & Tierbedarf | en-AU:Animals & Pet Supplies | en-GB:Animals & Pet Supplies | en-US:Animals & Pet Supplies | es-ES:Productos para mascotas y animales | fr-CH:Animaux et articles pour animaux de compagnie | fr-FR:Animaux et articles pour animaux de compagnie | it-IT:Articoli per animali | ja-JP:ペット・ペット用品 | nl-NL:Dieren | no-NO:Dyr og kjæledyrutstyr | pl-PL:Zwierzęta i artykuły dla zwierząt | pt-BR:Animais e suprimentos para animais de estimação | ru-RU:Животные и товары для питомцев | sv-SE:Djur och tillbehör till husdjur | tr-TR:Hayvanlar ve Evcil Hayvan Ürünleri
108 | 2 | http://www.wikidata.org/entity/Q117208220 | cs-CZ:Tašky a zavazadla > Toaletní tašky | da-DK:Kufferter og tasker > Kosmetik- og toilettasker | de-CH:Taschen & Gepäck > Kulturtaschen | de-DE:Taschen & Gepäck > Kulturtaschen | en-AU:Luggage & Bags > Cosmetic & Toiletry Bags | en-GB:Luggage & Bags > Cosmetic & Toiletry Bags | en-US:Luggage & Bags > Cosmetic & Toiletry Bags | es-ES:Maletas y bolsos de viaje > Neceseres | fr-CH:Bagages et maroquinerie > Trousses de toilette | fr-FR:Bagages et maroquinerie > Trousses de toilette | it-IT:Bagagli e borse > Borse toilette | ja-JP:旅行用かばん・バッグ > 洗面化粧ポーチ | nl-NL:Bagage en tassen > Toilettassen | no-NO:Bagasje og vesker > Kosmetikk- og toalettvesker | pl-PL:Torby, walizki i akcesoria podróżne > Kosmetyczki | pt-BR:Malas e bolsas > Nécessaires de cosmética e higiene | ru-RU:Багаж и сумки > Сумки для туалетных принадлежностей | sv-SE:Resväskor och väskor > Sminkväskor och necessärer | tr-TR:Bavullar ve Çantalar > Kozmetik ve Makyaj Malzemesi Çantaları
110 | 2 | http://www.wikidata.org/entity/Q117208222 | cs-CZ:Tašky a zavazadla > Zavazadla – příslušenství | da-DK:Kufferter og tasker > Kufferter – tilbehør | de-CH:Taschen & Gepäck > Gepäckzubehör | de-DE:Taschen & Gepäck > Gepäckzubehör | en-AU:Luggage & Bags > Luggage Accessories | en-GB:Luggage & Bags > Luggage Accessories | en-US:Luggage & Bags > Luggage Accessories | es-ES:Maletas y bolsos de viaje > Accesorios de equipaje | fr-CH:Bagages et maroquinerie > Accessoires pour bagages | fr-FR:Bagages et maroquinerie > Accessoires pour bagages | it-IT:Bagagli e borse > Accessori bagagli | ja-JP:旅行用かばん・バッグ > 旅行用かばん・バッグ関連用品 | nl-NL:Bagage en tassen > Bagageaccessoires | no-NO:Bagasje og vesker > Bagasjetilbehør | pl-PL:Torby, walizki i akcesoria podróżne > Akcesoria podróżne | pt-BR:Malas e bolsas > Acessórios para malas | ru-RU:Багаж и сумки > Багажные принадлежности | sv-SE:Resväskor och väskor > Tillbehör till resväskor | tr-TR:Bavullar ve Çantalar > Bavul Aksesuarları
112 | 2 | http://www.wikidata.org/entity/Q11451 | cs-CZ:Obchod a průmysl > Zemědělství | da-DK:Erhverv og industri > Landbrug | de-CH:Wirtschaft & Industrie > Landwirtschaft | de-DE:Wirtschaft & Industrie > Landwirtschaft | en-AU:Business & Industrial > Agriculture | en-GB:Business & Industrial > Agriculture | en-US:Business & Industrial > Agriculture | es-ES:Economía e industria > Agricultura | fr-CH:Entreprise et industrie > Agriculture | fr-FR:Entreprise et industrie > Agriculture | it-IT:Commercio e industria > Agricoltura | ja-JP:ビジネス・産業 > 農業 | nl-NL:Zakelijk en industrieel > Agrarische sector | no-NO:Næringsliv og industri > Jordbruk | pl-PL:Biznes i przemysł > Rolnictwo | pt-BR:Comercial e industrial > Agricultura | ru-RU:Бизнес и промышленность > Сельское хозяйство | sv-SE:Företag och industri > Jordbruk | tr-TR:İş ve Endüstri > Tarım
114 | 2 | http://www.wikidata.org/entity/Q3875186 | cs-CZ:Obchod a průmysl > Stavebnictví | da-DK:Erhverv og industri > Byggeri | de-CH:Wirtschaft & Industrie > Baugewerbe | de-DE:Wirtschaft & Industrie > Baugewerbe | en-AU:Business & Industrial > Construction | en-GB:Business & Industrial > Construction | en-US:Business & Industrial > Construction | es-ES:Economía e industria > Construcción | fr-CH:Entreprise et industrie > Construction | fr-FR:Entreprise et industrie > Construction | it-IT:Commercio e industria > Costruzione | ja-JP:ビジネス・産業 > 建築 | nl-NL:Zakelijk en industrieel > Bouw | no-NO:Næringsliv og industri > Bygg og anlegg | pl-PL:Biznes i przemysł > Budownictwo | pt-BR:Comercial e industrial > Construção | ru-RU:Бизнес и промышленность > Строительство | sv-SE:Företag och industri > Konstruktion | tr-TR:İş ve Endüstri > İnşaat
115 | 2 | http://www.wikidata.org/entity/Q206615 | cs-CZ:Kutilství a řemeslo > Stavební materiály | da-DK:Isenkram > Byggematerialer | de-CH:Heimwerkerbedarf > Baumaterialien | de-DE:Heimwerkerbedarf > Baumaterialien | en-AU:Hardware > Building Materials | en-GB:Hardware > Building Materials | en-US:Hardware > Building Materials | es-ES:Bricolaje > Materiales de construcción | fr-CH:Quincaillerie > Matériaux de construction | fr-FR:Quincaillerie > Matériaux de construction | it-IT:Articoli di ferramenta > Materiali da costruzione | ja-JP:DIY用品 > 建築材料 | nl-NL:Bouwmaterialen > Afbouwmaterialen | no-NO:Jernvare > Byggematerialer | pl-PL:Sprzęt > Materiały budowlane | pt-BR:Ferragens > Materiais de construção | ru-RU:Оборудование и технические изделия > Строительные материалы | sv-SE:Metallprodukter > Byggnadsmaterial | tr-TR:Hırdavat > Yapı Malzemeleri
127 | 2 | http://www.wikidata.org/entity/Q116970937 | cs-CZ:Kutilství a řemeslo > Elektroinstalace | da-DK:Isenkram > Eludstyr | de-CH:Heimwerkerbedarf > Elektrobedarf | de-DE:Heimwerkerbedarf > Elektrobedarf | en-AU:Hardware > Power & Electrical Supplies | en-GB:Hardware > Power & Electrical Supplies | en-US:Hardware > Power & Electrical Supplies | es-ES:Bricolaje > Suministros eléctricos | fr-CH:Quincaillerie > Accessoires électriques | fr-FR:Quincaillerie > Accessoires électriques | it-IT:Articoli di ferramenta > Forniture elettriche | ja-JP:DIY用品 > 電力供給装置 | nl-NL:Bouwmaterialen > Energie- en elektriciteitsbenodigdheden | no-NO:Jernvare > Elektrisk utstyr | pl-PL:Sprzęt > Materiały elektryczne | pt-BR:Ferragens > Suprimentos elétricos | ru-RU:Оборудование и технические изделия > Товары для систем электроснабжения | sv-SE:Metallprodukter > Eltillbehör | tr-TR:Hırdavat > Elektrik Sarf Malzemeleri
128 | 2 | http://www.wikidata.org/entity/Q116970799 | cs-CZ:Kutilství a řemeslo > Ploty a zábrany | da-DK:Isenkram > Hegn og barrierer | de-CH:Heimwerkerbedarf > Hauseinzäunung | de-DE:Heimwerkerbedarf > Hauseinzäunung | en-AU:Hardware > Fencing & Barriers | en-GB:Hardware > Fencing & Barriers | en-US:Hardware > Fencing & Barriers | es-ES:Bricolaje > Vallas de jardín | fr-CH:Quincaillerie > Clôtures et barrières | fr-FR:Quincaillerie > Clôtures et barrières | it-IT:Articoli di ferramenta > Barriere e recinzioni | ja-JP:DIY用品 > フェンス・門 | nl-NL:Bouwmaterialen > Hekken en afscheidingen | no-NO:Jernvare > Gjerder og sperringer | pl-PL:Sprzęt > Ogrodzenia i barierki | pt-BR:Ferragens > Cercas e barreiras | ru-RU:Оборудование и технические изделия > Ограждения и барьеры | sv-SE:Metallprodukter > Staket och avspärrningar | tr-TR:Hırdavat > Çit ve Bariyerler
133 | 2 | http://www.wikidata.org/entity/Q182612 | cs-CZ:Kutilství a řemeslo > Vodoinstalace | da-DK:Isenkram > Sanitet | de-CH:Heimwerkerbedarf > Küchen- und Sanitärinstallationen | de-DE:Heimwerkerbedarf > Küchen- und Sanitärinstallationen | en-AU:Hardware > Plumbing | en-GB:Hardware > Plumbing | en-US:Hardware > Plumbing | es-ES:Bricolaje > Fontanería | fr-CH:Quincaillerie > Plomberie | fr-FR:Quincaillerie > Plomberie | it-IT:Articoli di ferramenta > Prodotti idraulici | ja-JP:DIY用品 > 水道設備 | nl-NL:Bouwmaterialen > Loodgieterswerk | no-NO:Jernvare > Rør og sanitær | pl-PL:Sprzęt > Hydraulika | pt-BR:Ferragens > Encanamento | ru-RU:Оборудование и технические изделия > Товары для систем водоснабжения и канализации | sv-SE:Metallprodukter > Rörmokeri | tr-TR:Hırdavat > Sıhhi Tesisat
135 | 2 | http://www.wikidata.org/entity/Q116036427 | cs-CZ:Obchod a průmysl > Cateringové služby | da-DK:Erhverv og industri > Catering | de-CH:Wirtschaft & Industrie > Nahrungsmittelservice | de-DE:Wirtschaft & Industrie > Nahrungsmittelservice | en-AU:Business & Industrial > Food Service | en-GB:Business & Industrial > Food Service | en-US:Business & Industrial > Food Service | es-ES:Economía e industria > Restauración | fr-CH:Entreprise et industrie > Restauration | fr-FR:Entreprise et industrie > Restauration | it-IT:Commercio e industria > Ristorazione | ja-JP:ビジネス・産業 > 飲食業 | nl-NL:Zakelijk en industrieel > Catering en horeca | no-NO:Næringsliv og industri > Mattjenester | pl-PL:Biznes i przemysł > Usługi gastronomiczne | pt-BR:Comercial e industrial > Serviço de gastronomia | ru-RU:Бизнес и промышленность > Общественное питание | sv-SE:Företag och industri > Livsmedelsservice | tr-TR:İş ve Endüstri > Yemek Servisi
138 | 2 | http://www.wikidata.org/entity/Q126793 | cs-CZ:Obchod a průmysl > Prodejny | da-DK:Erhverv og industri > Detail | de-CH:Wirtschaft & Industrie > Einzelhandel | de-DE:Wirtschaft & Industrie > Einzelhandel | en-AU:Business & Industrial > Retail | en-GB:Business & Industrial > Retail | en-US:Business & Industrial > Retail | es-ES:Economía e industria > Venta al por menor | fr-CH:Entreprise et industrie > Commerce de détail | fr-FR:Entreprise et industrie > Commerce de détail | it-IT:Commercio e industria > Negozi | ja-JP:ビジネス・産業 > 小売業 | nl-NL:Zakelijk en industrieel > Detailhandel | no-NO:Næringsliv og industri > Detaljhandel | pl-PL:Biznes i przemysł > Handel detaliczny | pt-BR:Comercial e industrial > Varejo | ru-RU:Бизнес и промышленность > Розничная торговля | sv-SE:Företag och industri > Detaljhandel | tr-TR:İş ve Endüstri > Perakende
142 | 2 | http://www.wikidata.org/entity/Q15328 | cs-CZ:Foto, video a optika > Fotoaparáty a kamery | da-DK:Kameraer og optik > Kameraer | de-CH:Kameras & Optik > Kameras | de-DE:Kameras & Optik > Kameras | en-AU:Cameras & Optics > Cameras | en-GB:Cameras & Optics > Cameras | en-US:Cameras & Optics > Cameras | es-ES:Cámaras y ópticas > Cámaras | fr-CH:Appareils photo, caméras et instruments d'optique > Appareils photo et caméras | fr-FR:Appareils photo, caméras et instruments d'optique > Appareils photo et caméras | it-IT:Fotocamere/dispositivi ottici > Foto/videocamere | ja-JP:カメラ・光学機器 > カメラ | nl-NL:Camera's en optiek > Camera's | no-NO:Kameraer og optikk > Kameraer | pl-PL:Aparaty, kamery i przyrządy optyczne > Aparaty i kamery | pt-BR:Câmeras e óptica > Câmeras | ru-RU:Камеры и оптика > Камеры | sv-SE:Kameror och optik > Kameror | tr-TR:Kameralar ve Optik Malzemeler > Fotoğraf Makineleri
156 | 2 | http://www.wikidata.org/entity/Q19832917 | cs-CZ:Foto, video a optika > Optika | da-DK:Kameraer og optik > Optik | de-CH:Kameras & Optik > Optische Geräte | de-DE:Kameras & Optik > Optische Geräte | en-AU:Cameras & Optics > Optics | en-GB:Cameras & Optics > Optics | en-US:Cameras & Optics > Optics | es-ES:Cámaras y ópticas > Productos ópticos | fr-CH:Appareils photo, caméras et instruments d'optique > Optique | fr-FR:Appareils photo, caméras et instruments d'optique > Optique | it-IT:Fotocamere/dispositivi ottici > Dispositivi ottici | ja-JP:カメラ・光学機器 > 光学機器 | nl-NL:Camera's en optiek > Optiek | no-NO:Kameraer og optikk > Optikk | pl-PL:Aparaty, kamery i przyrządy optyczne > Przyrządy optyczne | pt-BR:Câmeras e óptica > Óptica | ru-RU:Камеры и оптика > Оптика | sv-SE:Kameror och optik > Optik | tr-TR:Kameralar ve Optik Malzemeler > Optik Ürünleri
167 | 2 | http://www.wikidata.org/entity/Q1065579 | cs-CZ:Oblečení a doplňky > Oděvní doplňky | da-DK:Tøj og tilbehør > Tilbehør til tøj | de-CH:Bekleidung & Accessoires > Bekleidungsaccessoires | de-DE:Bekleidung & Accessoires > Bekleidungsaccessoires | en-AU:Clothing & Accessories > Clothing Accessories | en-GB:Clothing & Accessories > Clothing Accessories | en-US:Apparel & Accessories > Clothing Accessories | es-ES:Ropa y accesorios > Complementos | fr-CH:Vêtements et accessoires > Accessoires d'habillement | fr-FR:Vêtements et accessoires > Accessoires d'habillement | it-IT:Abbigliamento e accessori > Accessori di abbigliamento | ja-JP:ファッション・アクセサリー > ファッション小物 | nl-NL:Kleding en accessoires > Kledingaccessoires | no-NO:Klær og tilbehør > Klestilbehør | pl-PL:Ubrania i akcesoria > Akcesoria do ubrań | pt-BR:Vestuário e acessórios > Acessórios para roupas | ru-RU:Предметы одежды и принадлежности > Принадлежности для одежды | sv-SE:Kläder och accessoarer > Klädesaccessoarer | tr-TR:Kıyafet ve Aksesuarlar > Kıyafet Aksesuarları
184 | 2 | http://www.wikidata.org/entity/Q116960275 | cs-CZ:Oblečení a doplňky > Kostýmy a doplňky | da-DK:Tøj og tilbehør > Kostumer og tilbehør | de-CH:Bekleidung & Accessoires > Kostüme & Accessoires | de-DE:Bekleidung & Accessoires > Kostüme & Accessoires | en-AU:Clothing & Accessories > Costumes & Accessories | en-GB:Clothing & Accessories > Costumes & Accessories | en-US:Apparel & Accessories > Costumes & Accessories | es-ES:Ropa y accesorios > Disfraces y accesorios | fr-CH:Vêtements et accessoires > Déguisements et accessoires | fr-FR:Vêtements et accessoires > Déguisements et accessoires | it-IT:Abbigliamento e accessori > Costumi e accessori | ja-JP:ファッション・アクセサリー > コスチューム用品 | nl-NL:Kleding en accessoires > Kostuums en accessoires | no-NO:Klær og tilbehør > Kostymer og tilbehør | pl-PL:Ubrania i akcesoria > Przebrania i akcesoria | pt-BR:Vestuário e acessórios > Fantasias e acessórios | ru-RU:Предметы одежды и принадлежности > Маскарадные костюмы и принадлежности | sv-SE:Kläder och accessoarer > Maskeradkostymer och tillbehör | tr-TR:Kıyafet ve Aksesuarlar > Kostümler ve Aksesuarlar
187 | 2 | http://www.wikidata.org/entity/Q22676 | cs-CZ:Oblečení a doplňky > Obuv | da-DK:Tøj og tilbehør > Sko | de-CH:Bekleidung & Accessoires > Schuhe | de-DE:Bekleidung & Accessoires > Schuhe | en-AU:Clothing & Accessories > Shoes | en-GB:Clothing & Accessories > Shoes | en-US:Apparel & Accessories > Shoes | es-ES:Ropa y accesorios > Calzado | fr-CH:Vêtements et accessoires > Chaussures | fr-FR:Vêtements et accessoires > Chaussures | it-IT:Abbigliamento e accessori > Scarpe | ja-JP:ファッション・アクセサリー > 靴 | nl-NL:Kleding en accessoires > Schoenen | no-NO:Klær og tilbehør > Sko | pl-PL:Ubrania i akcesoria > Buty | pt-BR:Vestuário e acessórios > Sapatos | ru-RU:Предметы одежды и принадлежности > Обувь | sv-SE:Kläder och accessoarer > Skor | tr-TR:Kıyafet ve Aksesuarlar > Ayakkabılar
188 | 2 | http://www.wikidata.org/entity/Q161439 | cs-CZ:Oblečení a doplňky > Klenoty | da-DK:Tøj og tilbehør > Smykker | de-CH:Bekleidung & Accessoires > Schmuck | de-DE:Bekleidung & Accessoires > Schmuck | en-AU:Clothing & Accessories > Jewellery & Watches | en-GB:Clothing & Accessories > Jewellery & Watches | en-US:Apparel & Accessories > Jewelry | es-ES:Ropa y accesorios > Joyería | fr-CH:Vêtements et accessoires > Bijoux | fr-FR:Vêtements et accessoires > Bijoux | it-IT:Abbigliamento e accessori > Preziosi | ja-JP:ファッション・アクセサリー > ジュエリー | nl-NL:Kleding en accessoires > Sieraden | no-NO:Klær og tilbehør > Smykker | pl-PL:Ubrania i akcesoria > Biżuteria | pt-BR:Vestuário e acessórios > Joias | ru-RU:Предметы одежды и принадлежности > Ювелирные украшения | sv-SE:Kläder och accessoarer > Smycken | tr-TR:Kıyafet ve Aksesuarlar > Mücevherler
223 | 2 | http://www.wikidata.org/entity/Q3302947 | cs-CZ:Elektronika > Zvuk | da-DK:Elektronik > Lyd | de-CH:Elektronik > Audio | de-DE:Elektronik > Audio | en-AU:Electronics > Audio | en-GB:Electronics > Audio | en-US:Electronics > Audio | es-ES:Electrónica > Audio | fr-CH:Appareils électroniques > Audio | fr-FR:Appareils électroniques > Audio | it-IT:Dispositivi elettronici > Audio | ja-JP:電気製品 > オーディオ | nl-NL:Elektronica > Audio | no-NO:Elektronikk > Lyd | pl-PL:Elektronika > Audio | pt-BR:Eletrônicos > Áudio | ru-RU:Электроника > Аудиосистемы | sv-SE:Elektronik > Ljud | tr-TR:Elektronik > Ses
262 | 2 | http://www.wikidata.org/entity/Q11024 | cs-CZ:Elektronika > Komunikace | da-DK:Elektronik > Kommunikation | de-CH:Elektronik > Kommunikationsgeräte | de-DE:Elektronik > Kommunikationsgeräte | en-AU:Electronics > Communications | en-GB:Electronics > Communications | en-US:Electronics > Communications | es-ES:Electrónica > Comunicación | fr-CH:Appareils électroniques > Communications | fr-FR:Appareils électroniques > Communications | it-IT:Dispositivi elettronici > Comunicazioni | ja-JP:電気製品 > 通信機器 | nl-NL:Elektronica > Communicatie | no-NO:Elektronikk > Kommunikasjon | pl-PL:Elektronika > Telekomunikacja | pt-BR:Eletrônicos > Comunicações | ru-RU:Электроника > Связь | sv-SE:Elektronik > Kommunikation | tr-TR:Elektronik > Haberleşme
278 | 2 | http://www.wikidata.org/entity/Q68 | cs-CZ:Elektronika > Počítače | da-DK:Elektronik > Computere | de-CH:Elektronik > Computer | de-DE:Elektronik > Computer | en-AU:Electronics > Computers | en-GB:Electronics > Computers | en-US:Electronics > Computers | es-ES:Electrónica > Ordenadores | fr-CH:Appareils électroniques > Ordinateurs | fr-FR:Appareils électroniques > Ordinateurs | it-IT:Dispositivi elettronici > Computer | ja-JP:電気製品 > コンピューター | nl-NL:Elektronica > Computers | no-NO:Elektronikk > Datamaskiner | pl-PL:Elektronika > Komputery | pt-BR:Eletrônicos > Computadores | ru-RU:Электроника > Компьютеры | sv-SE:Elektronik > Datorer | tr-TR:Elektronik > Bilgisayarlar
313 | 2 | http://www.wikidata.org/entity/Q7397 | cs-CZ:Software > Počítačový software | da-DK:Software > Computersoftware | de-CH:Software > Computersoftware | de-DE:Software > Computersoftware | en-AU:Software > Computer Software | en-GB:Software > Computer Software | en-US:Software > Computer Software | es-ES:Software > Software informático | fr-CH:Logiciels > Logiciels informatiques | fr-FR:Logiciels > Logiciels informatiques | it-IT:Software > Software per computer | ja-JP:ソフトウェア > PCソフト | nl-NL:Software > Computersoftware | no-NO:Programvare > Datamaskinprogramvare | pl-PL:Oprogramowanie > Programy komputerowe | pt-BR:Software > Software de computador | ru-RU:Программное обеспечение > Программное обеспечение для компьютеров | sv-SE:Programvara > Datorprogramvara | tr-TR:Yazılım > Bilgisayar Yazılımları
339 | 2 | http://www.wikidata.org/entity/Q116970477 | cs-CZ:Elektronika > GPS navigace | da-DK:Elektronik > GPS | de-CH:Elektronik > GPS-Navigationssysteme | de-DE:Elektronik > GPS-Navigationssysteme | en-AU:Electronics > Sat Navs & GPS Navigation Systems | en-GB:Electronics > Sat Navs & GPS Navigation Systems | en-US:Electronics > GPS Navigation Systems | es-ES:Electrónica > Sistemas de navegación GPS | fr-CH:Appareils électroniques > Systèmes de navigation GPS | fr-FR:Appareils électroniques > Systèmes de navigation GPS | it-IT:Dispositivi elettronici > Sistemi GPS | ja-JP:電気製品 > GPSナビ | nl-NL:Elektronica > GPS-navigatiesystemen | no-NO:Elektronikk > GPS-navigasjonssystemer | pl-PL:Elektronika > GPS-y | pt-BR:Eletrônicos > Sistemas de navegação GPS | ru-RU:Электроника > GPS-навигаторы | sv-SE:Elektronik > GPS | tr-TR:Elektronik > GPS Navigasyon Sistemleri
340 | 2 | http://www.wikidata.org/entity/Q3633601 | cs-CZ:Elektronika > Námořní elektronika | da-DK:Elektronik > Marineelektronik | de-CH:Elektronik > Elektrische Instrumente Seefahrt | de-DE:Elektronik > Elektrische Instrumente Seefahrt | en-AU:Electronics > Marine Electronics | en-GB:Electronics > Marine Electronics | en-US:Electronics > Marine Electronics | es-ES:Electrónica > Electrónuca náutica | fr-CH:Appareils électroniques > Appareils électroniques maritimes | fr-FR:Appareils électroniques > Appareils électroniques maritimes | it-IT:Dispositivi elettronici > Dispositivi elettronici nautici | ja-JP:電気製品 > 航海計器 | nl-NL:Elektronica > Elektronica voor boten | no-NO:Elektronikk > Maritim elektronikk | pl-PL:Elektronika > Elektronika morska | pt-BR:Eletrônicos > Equipamentos eletrônicos de navegação | ru-RU:Электроника > Морская электроника | sv-SE:Elektronik > Marinelektronik | tr-TR:Elektronik > Deniz Elektronik Sistemleri
342 | 2 | http://www.wikidata.org/entity/Q116970483 | cs-CZ:Elektronika > Sítě | da-DK:Elektronik > Netværk | de-CH:Elektronik > Netzwerktechnik | de-DE:Elektronik > Netzwerktechnik | en-AU:Electronics > Networking | en-GB:Electronics > Networking | en-US:Electronics > Networking | es-ES:Electrónica > Redes | fr-CH:Appareils électroniques > Réseaux | fr-FR:Appareils électroniques > Réseaux | it-IT:Dispositivi elettronici > Rete | ja-JP:電気製品 > ネットワーク | nl-NL:Elektronica > Netwerken | no-NO:Elektronikk > Nettverk | pl-PL:Elektronika > Sieci | pt-BR:Eletrônicos > Rede | ru-RU:Электроника > Сетевое оборудование | sv-SE:Elektronik > Nätverk | tr-TR:Elektronik > Ağ Sistemleri
345 | 2 | http://www.wikidata.org/entity/Q116970494 | cs-CZ:Elektronika > Tisk, kopírování, skenování a faxování | da-DK:Elektronik > Udskriv, kopiér, scan og fax | de-CH:Elektronik > Drucken, Kopieren, Scannen & Faxen | de-DE:Elektronik > Drucken, Kopieren, Scannen & Faxen | en-AU:Electronics > Print, Copy, Scan & Fax | en-GB:Electronics > Print, Copy, Scan & Fax | en-US:Electronics > Print, Copy, Scan & Fax | es-ES:Electrónica > Fax, escáner, copiadora e impresora | fr-CH:Appareils électroniques > Impression, copie, numérisation et télécopie | fr-FR:Appareils électroniques > Impression, copie, numérisation et télécopie | it-IT:Dispositivi elettronici > Stampa, copia, scansione e fax | ja-JP:電気製品 > プリンター・コピー機 | nl-NL:Elektronica > Afdrukken, kopiëren, scannen en faxen | no-NO:Elektronikk > Utskrift, kopiering, skanning og faks | pl-PL:Elektronika > Drukowanie, kopiowanie, skanowanie i faksowanie | pt-BR:Eletrônicos > Impressão, cópia, digitalização e fax | ru-RU:Электроника > Печать, копирование, сканирование и факсимильная связь | sv-SE:Elektronik > Utskrift, kopiering, skanning och fax | tr-TR:Elektronik > Yazıcı, Fotokopi, Tarayıcı ve Faks
359 | 2 | http://www.wikidata.org/entity/Q117207578 | cs-CZ:Dům a zahrada > Zabezpečení firem a domácností | da-DK:Hjem og have > Sikkerhed i hjemmet | de-CH:Heim & Garten > Haussicherheit | de-DE:Heim & Garten > Haussicherheit | en-AU:Home & Garden > Business & Home Security | en-GB:Home & Garden > Business & Home Security | en-US:Home & Garden > Business & Home Security | es-ES:Casa y jardín > Seguridad empresarial y del hogar | fr-CH:Maison et jardin > Sécurité à domicile et au bureau | fr-FR:Maison et jardin > Sécurité à domicile et au bureau | it-IT:Casa e giardino > Sicurezza in casa e sul lavoro | ja-JP:ホーム・ガーデン > 防犯・セキュリティ | nl-NL:Huis en tuin > Bedrijfs- en woonhuisbeveiliging | no-NO:Hjem og hage > Sikkerhet for hjem og bedrifter | pl-PL:Dom i ogród > Bezpieczeństwo domu i biura | pt-BR:Casa e jardim > Segurança domiciliar e comercial | ru-RU:Дом и сад > Средства обеспечения безопасности жилища | sv-SE:Hem och trädgård > Företags- och hemsäkerhet | tr-TR:Ev ve Bahçe > İş ve Ev Güvenliği
